,steps,rewards
644,644,37.25
645,645,39.0
646,646,37.75
647,647,37.75
648,648,37.55
649,649,38.25
650,650,37.55
651,651,38.35
652,652,38.2
653,653,38.6
654,654,38.5
655,655,37.9
656,656,38.2
657,657,38.85
658,658,37.1
659,659,38.4
660,660,38.95
661,661,37.45
662,662,38.35
663,663,38.1
664,664,38.35
665,665,38.550000000000004
666,666,38.3
667,667,39.2
668,668,38.1
669,669,38.0
670,670,38.9
671,671,37.85
672,672,38.1
673,673,38.5
674,674,38.5
675,675,37.4
676,676,38.5
677,677,38.3
678,678,38.35
679,679,37.8
680,680,38.0
681,681,38.15
682,682,38.1
683,683,37.85
684,684,38.3
685,685,38.2
686,686,38.550000000000004
687,687,38.45
688,688,38.1
689,689,38.9
690,690,37.9
691,691,37.8
692,692,38.25
693,693,38.0
694,694,38.15
695,695,38.65
696,696,38.0
697,697,38.6
698,698,38.15
699,699,38.25
700,700,38.25
701,701,38.95
702,702,37.95
703,703,38.6
704,704,37.35
705,705,37.45
706,706,37.9
707,707,38.05
708,708,38.800000000000004
709,709,37.65
710,710,37.65
711,711,37.45
712,712,37.5
713,713,37.95
714,714,38.75
715,715,38.3
716,716,37.8
717,717,37.95
718,718,38.05
719,719,37.9
720,720,37.8
721,721,38.45
722,722,37.95
723,723,38.25
724,724,37.7
725,725,38.1
726,726,38.5
727,727,37.6
728,728,37.8
729,729,37.35
730,730,37.9
731,731,38.65
732,732,37.25
733,733,38.65
734,734,37.95
735,735,38.1
736,736,38.800000000000004
737,737,38.85
738,738,37.9
739,739,38.7
740,740,38.65
741,741,37.9
742,742,38.85
743,743,38.7
744,744,37.75
745,745,38.3
746,746,38.05
747,747,37.55
748,748,38.35
749,749,38.65
750,750,37.6
751,751,38.35
752,752,37.55
753,753,38.2
754,754,38.25
755,755,38.05
756,756,37.75
757,757,37.95
758,758,38.05
759,759,38.05
760,760,37.6
761,761,38.6
762,762,37.65
763,763,38.65
764,764,38.75
765,765,38.15
766,766,38.2
767,767,37.35
768,768,39.0
769,769,38.35
770,770,39.0
771,771,38.15
772,772,37.8
773,773,37.9
774,774,37.4
775,775,38.65
776,776,38.550000000000004
777,777,38.550000000000004
778,778,38.4
779,779,37.9
780,780,38.95
781,781,38.35
782,782,37.6
783,783,38.1
784,784,38.0
785,785,38.800000000000004
786,786,38.4
787,787,38.6
788,788,38.35
789,789,37.7
790,790,37.6
791,791,38.15
792,792,38.35
793,793,37.8
794,794,38.9
795,795,38.15
796,796,38.3
797,797,38.3
798,798,38.3
799,799,38.15
800,800,38.25
801,801,37.75
802,802,38.6
803,803,38.3
804,804,38.1
805,805,37.55
806,806,38.05
807,807,37.55
808,808,38.6
809,809,38.2
810,810,39.0
811,811,37.6
812,812,39.0
813,813,38.75
814,814,37.65
815,815,38.7
816,816,38.550000000000004
817,817,38.85
818,818,38.45
819,819,38.550000000000004
820,820,37.55
821,821,38.75
822,822,38.9
823,823,39.1
824,824,38.3
825,825,38.6
826,826,38.6
827,827,37.55
828,828,38.5
829,829,37.15
830,830,38.05
831,831,38.05
832,832,37.25
833,833,38.1
834,834,37.2
835,835,37.2
836,836,38.15
837,837,38.15
838,838,38.5
