,steps,rewards
917,917,5.050000000000001
918,918,4.5
919,919,4.95
920,920,5.25
921,921,5.2
922,922,4.8
923,923,5.4
924,924,4.8
925,925,4.75
926,926,4.6
927,927,5.2
928,928,4.95
929,929,5.2
930,930,4.55
931,931,5.0
932,932,4.9
933,933,5.3
934,934,5.0
935,935,4.6
936,936,4.9
937,937,4.65
938,938,5.1
939,939,5.35
940,940,4.9
941,941,4.7
942,942,5.3
943,943,5.1
944,944,4.8
945,945,5.1
946,946,5.0
947,947,5.050000000000001
948,948,5.2
949,949,5.0
950,950,4.7
951,951,5.2
952,952,5.2
953,953,4.95
954,954,5.1499999999999995
955,955,5.1499999999999995
956,956,5.35
957,957,5.0
958,958,5.0
959,959,5.2
960,960,5.1499999999999995
961,961,5.2
962,962,5.3
963,963,5.4
964,964,4.6
965,965,4.7
966,966,5.1
967,967,5.2
968,968,4.8500000000000005
969,969,5.35
970,970,5.35
971,971,5.25
972,972,5.050000000000001
973,973,4.9
974,974,5.1499999999999995
975,975,5.2
976,976,4.9
977,977,4.8
978,978,5.1499999999999995
979,979,5.35
980,980,5.2
981,981,5.1499999999999995
982,982,4.9
983,983,5.3
984,984,4.8
985,985,5.1499999999999995
986,986,5.1
987,987,5.0
988,988,5.0
989,989,5.050000000000001
990,990,5.5
991,991,5.3
992,992,5.35
993,993,5.3
994,994,4.7
995,995,5.2
996,996,5.2
997,997,4.95
998,998,4.95
999,999,5.1499999999999995
